ko,dia,home,away,janela,fav,quem,minuto,odd,lay_size,lay_pre,red,fonte,pnl,be
2026-09-13 15:00,2026-09-13,Podbrezova,KFC Komarno,25-40,>1.80,?,25.299999999999997,12.0,1191.37,16.0,0,oficial,0.08636363636363636,0.9205020920502093
2026-09-13 15:00,2026-09-13,Podbrezova,KFC Komarno,46-60,>1.80,?,55.3,15.5,453.81,16.0,0,oficial,0.06551724137931034,0.9385113268608415
2026-09-13 15:00,2026-09-13,Ranheim IL,Asane,10-25,1.40-1.80,?,10.3,10.5,1726.07,55.0,1,oficial,-1.0,0.9090909090909092
2026-09-13 15:00,2026-09-13,Raufoss,Odds BK,25-40,1.40-1.80,?,25.299999999999997,10.5,786.65,18.0,0,oficial,0.09999999999999999,0.9090909090909092
2026-09-13 15:00,2026-09-13,Start,Brann,25-40,>1.80,?,35.3,14.0,2381.05,16.5,0,oficial,0.07307692307692307,0.931899641577061
2026-09-13 15:00,2026-09-13,Start,Brann,46-60,>1.80,?,55.3,16.0,1690.68,16.5,0,oficial,0.06333333333333332,0.9404388714733543
2026-09-13 15:00,2026-09-13,Start,Brann,60-75,>1.80,mand,60.3,23.0,222.37,16.5,0,oficial,0.04318181818181818,0.9586056644880174
2026-09-13 15:00,2026-09-13,Sturm Graz,LASK Linz,25-40,>1.80,?,25.299999999999997,11.5,511.44,15.5,0,oficial,0.09047619047619047,0.9170305676855895
2026-09-13 15:15,2026-09-13,Le Mans,Lens,25-40,1.40-1.80,?,25.299999999999997,11.0,6042.76,140.0,1,oficial,-1.0,0.9132420091324202
2026-09-13 15:30,2026-09-13,Man Utd,Man City,60-75,>1.80,visit,70.3,28.0,69.27,13.0,0,oficial,0.03518518518518518,0.9660107334525939
2026-09-13 16:00,2026-09-13,Juventud De Las Piedras,Danubio,10-25,>1.80,?,10.3,12.5,262.92,22.0,0,oficial,0.08260869565217391,0.9236947791164659
2026-09-13 16:00,2026-09-13,Juventud De Las Piedras,Danubio,25-40,>1.80,?,25.299999999999997,17.0,188.01,22.0,0,oficial,0.059375,0.943952802359882
2026-09-13 16:00,2026-09-13,Juventud De Las Piedras,Danubio,46-60,>1.80,?,55.2,20.0,743.37,22.0,0,oficial,0.049999999999999996,0.9523809523809524
2026-09-13 16:00,2026-09-13,Juventud De Las Piedras,Danubio,60-75,>1.80,visit,60.3,21.0,1002.59,22.0,0,oficial,0.0475,0.9546539379474941
2026-09-13 16:00,2026-09-13,Teplice,Slavia Prague,25-40,1.40-1.80,?,25.299999999999997,24.0,9.93,17.0,0,oficial,0.041304347826086954,0.9603340292275574
2026-09-13 16:15,2026-09-13,NSI Runavik,Vikingur Gota,10-25,>1.80,?,10.3,10.5,622.14,60.0,0,oficial,0.09999999999999999,0.9090909090909092
